geneid	baseMean	log2FoldChange	lfcSE	pvalue	padj
HIS92_RS01090	24.4988589186712	4.07924439162193e-07	0.00144269262831459	0.759053630171012	0.999876031817088
HIS92_RS01100	67.3209739196338	-6.0224718956142e-07	0.00144268899771589	0.774962579524329	0.999876031817088
HIS92_RS01105	180.337895055478	7.20385408888756e-07	0.0014426883425781	0.743007622692376	0.999876031817088
HIS92_RS01110	31.9653990681212	-1.76240613781326e-07	0.00144269184602419	0.909707875116675	0.999876031817088
HIS92_RS01115	57.808107010655	-7.25422431640412e-07	0.00144269153961207	0.655179502966476	0.999876031817088
HIS92_RS01120	6.0180793254034	2.85271364990518e-07	0.00144269439478597	0.674408360926523	0.999876031817088
HIS92_RS01125	22.3800050633973	2.29394543326105e-06	0.00144269274880659	0.131327696001617	0.999876031817088
HIS92_RS01130	36.6092889270561	3.15542811276674e-07	0.00144269242619511	0.816000847729634	0.999876031817088
HIS92_RS01135	25.3129432317412	4.06394815628477e-07	0.00144269367403436	0.677566115766739	0.999876031817088
HIS92_RS01140	60.1394505296674	8.0820109246487e-07	0.00144269141524951	0.618492752925057	0.999876031817088
HIS92_RS01145	46.0673526851565	2.98324749461761e-06	0.00144269163686099	0.113921610089719	0.999876031817088
HIS92_RS01150	143.322568772238	-1.90680576831511e-07	0.00144268827145425	0.934046610443779	0.999876031817088
HIS92_RS01155	6.35251074243815	3.8875696701745e-07	0.0014426941154175	0.638489706307227	0.999876031817088
HIS92_RS01165	68.8686446088844	-1.41849505493685e-07	0.00144269395107806	0.877066294947442	0.999876031817088
HIS92_RS01170	32.8714190355964	2.9197027344738e-07	0.00144269186329119	0.84552831320158	0.999876031817088
HIS92_RS01175	3.90211221360426	1.75221979258427e-07	0.00144269441609348	0.791499262636907	0.999876031817088
HIS92_RS01180	23.1934749794223	-3.48115598886021e-07	0.00144269159344409	0.827941703406864	0.999876031817088
HIS92_RS01185	37.9313440535294	4.37965297181171e-07	0.00144269123704409	0.790509459706251	0.999876031817088
HIS92_RS01190	154.996991397174	2.30464926793331e-07	0.001442686548943	0.924239632229627	0.999876031817088
HIS92_RS01195	3.57608701584648	-4.51428864623947e-07	0.00144269455263717	0.465278352942412	0.999876031817088
HIS92_RS01200	5.19305695598207	-3.90013876681878e-07	0.00144269419312675	0.629767219696719	0.999876031817088
HIS92_RS01210	2.69178943253553	-3.06883446381914e-07	0.00144269475802581	0.515753938054742	0.999876031817088
HIS92_RS01215	8.94496716784068	-1.07508274625915e-07	0.00144269450694321	0.867031170696035	0.999876031817088
HIS92_RS01220	3.76158321771932	7.71231019077074e-07	0.00144269452732699	0.250483717710867	0.999876031817088
HIS92_RS01225	9.55053137596537	-2.06184145223024e-07	0.0014426936659876	0.837531338748585	0.999876031817088
HIS92_RS01230	630.046851905882	1.09465524547924e-06	0.00144268991035794	0.574862581929378	0.999876031817088
HIS92_RS01235	300.206881707683	6.73862055325711e-07	0.00144269017349131	0.719961117834996	0.999876031817088
HIS92_RS01240	95.6520393535385	-6.97526284067223e-07	0.00144268754350055	0.766941991861429	0.999876031817088
HIS92_RS01245	4.34077099733268	-3.10990668439061e-07	0.00144269443666126	0.641317908977449	0.999876031817088
HIS92_RS01250	2346.51402907011	4.6313758947929e-07	0.00144269262219446	0.723021355260245	0.999876031817088
HIS92_RS01255	1218.14455026594	4.74198004657402e-07	0.00144269233683442	0.732149041763098	0.999876031817088
HIS92_RS01260	10.5267177636208	2.79084490975248e-07	0.00144269328667489	0.802628527959476	0.999876031817088
HIS92_RS01265	35.2561892706966	-2.02690411451791e-07	0.0014426930527523	0.86890461637182	0.999876031817088
HIS92_RS01270	6.90646678376308	1.57499939300113e-07	0.00144269394021352	0.861605996817418	0.999876031817088
HIS92_RS01275	3.85774963608799	3.12039789242133e-07	0.00144269456164021	0.599310749279245	0.999876031817088
HIS92_RS01290	8.19849593463939	-4.11638660285672e-07	0.00144269436249719	0.570100926250511	0.999876031817088
HIS92_RS01295	7.67009597965663	8.94934387660596e-07	0.00144269398444932	0.336161566718893	0.999876031817088
HIS92_RS01300	32.9683722340969	6.61473361106667e-08	0.00144269240054987	0.960626910085161	0.999876031817088
HIS92_RS01305	239.248147624869	-1.69704752508714e-06	0.00144268524311561	0.534837143838389	0.999876031817088
HIS92_RS01310	78.8276150332487	-4.06033025985692e-07	0.00144269058678554	0.823602214985893	0.999876031817088
HIS92_RS01315	10.3608829229588	1.30264204429296e-06	0.00144269362677232	0.239628870953851	0.999876031817088
HIS92_RS01320	10.3309274390677	4.53873922558022e-07	0.00144269357116129	0.659205460873761	0.999876031817088
HIS92_RS01325	1.92386589261865	-3.67684581690127e-08	0.00144269472493673	0.932888163133847	0.999876031817088
HIS92_RS01330	10.954446699195	-3.82258939568802e-07	0.00144269359660824	0.710534944667368	0.999876031817088
HIS92_RS01335	11.2399588525159	-4.54844440402203e-07	0.00144269324512734	0.695743648774809	0.999876031817088
HIS92_RS01340	63.6065461370673	-1.50767079162519e-07	0.00144269100845029	0.930575704168859	0.999876031817088
HIS92_RS01345	29.9835284243539	-1.89177087984122e-07	0.00144269219464264	0.895972523526135	0.999876031817088
HIS92_RS01350	31.3740846919451	-2.78175183643111e-07	0.0014426915058897	0.863608101318566	0.999876031817088
HIS92_RS01355	28.4633563716562	-3.57311827280444e-07	0.00144269198375477	0.812914217663131	0.999876031817088
HIS92_RS01365	10.415198711422	7.21830083980782e-07	0.00144269393434699	0.434117471521972	0.999876031817088
HIS92_RS01370	4.82198790047147	-8.36110001511994e-07	0.00144269448032285	0.234263334912538	0.999876031817088
HIS92_RS01375	4.40771600173539	5.24698479897415e-07	0.00144269435127705	0.477212396484926	0.999876031817088
HIS92_RS01380	15.5796281104943	1.03030818857123e-06	0.00144269315735716	0.397913126285561	0.999876031817088
HIS92_RS01385	12.2248470244475	-3.71292505500502e-08	0.00144269352198341	0.972185994973267	0.999876031817088
HIS92_RS01390	44.3189226533224	2.91892994201683e-07	0.00144269214493249	0.839200205047033	0.999876031817088
HIS92_RS01395	26.9074916730559	4.3455618722068e-08	0.00144269284829175	0.973637475248868	0.999876031817088
HIS92_RS01400	47.7363328429579	-5.97001783102987e-07	0.00144269278857641	0.644341585824936	0.999876031817088
HIS92_RS01405	28.5225815685301	-7.10798546787502e-07	0.00144269159455392	0.656512816216286	0.999876031817088
HIS92_RS01410	9.4615488267486	2.66430657465983e-07	0.00144269409125463	0.749274427015165	0.999876031817088
HIS92_RS01415	5.8651741570024	-6.0640517942915e-07	0.00144269419056594	0.455029820860149	0.999876031817088
HIS92_RS01420	9.26398715511837	4.2571491595372e-07	0.00144269367001837	0.669170381328077	0.999876031817088
HIS92_RS01425	19.2719797709724	1.11109300469302e-07	0.00144269427295413	0.879956769493859	0.999876031817088
HIS92_RS01430	9.93234905799593	2.00740303880221e-08	0.00144269452920147	0.966974869860216	0.999876031817088
HIS92_RS01435	3.56296532720285	3.76184760058014e-07	0.00144269443305595	0.578776719632878	0.999876031817088
HIS92_RS01440	5.14440496019309	-1.63070889541578e-07	0.00144269428925407	0.838028768178043	0.999876031817088
HIS92_RS01445	5.32114955912627	3.80931855582565e-07	0.00144269446661493	0.571858619530374	0.999876031817088
HIS92_RS01450	50.7530820708343	4.28006992751891e-07	0.00144268993993238	0.822721259103229	0.999876031817088
HIS92_RS01455	58.2085113005943	-2.78815760600608e-07	0.0014426890858345	0.894007364957348	0.999876031817088
HIS92_RS01460	31.4986806947942	8.92228221412593e-08	0.00144269389330772	0.921266215578345	0.999876031817088
HIS92_RS01465	51.9145121742994	2.97725933399058e-07	0.00144269438848034	0.6640714912476	0.999876031817088
HIS92_RS01470	53.8542763638548	-2.13786370664496e-07	0.00144269186606152	0.887665628800112	0.999876031817088
