geneid	baseMean	log2FoldChange	lfcSE	pvalue	padj
HIS92_RS00410	15.5067161860098	2.06322365550551e-07	0.00144269337275341	0.852620779325377	NA
HIS92_RS00425	14.7116429320778	6.61227330126406e-09	0.00144269288636469	0.99296826480054	NA
HIS92_RS00430	7.28852360836722	5.24921304955445e-07	0.00144269405829516	0.544540366019483	NA
HIS92_RS00440	4.38821423877355	1.01076290618653e-06	0.00144269448307841	0.166876551153097	NA
HIS92_RS00445	7.97318024644621	-4.68800510968082e-09	0.00144269392333289	0.995314212274366	NA
HIS92_RS00450	1049.46122813171	-5.46600496865059e-08	0.0014426908725443	0.978079988054634	0.999769362641297
HIS92_RS00455	330.969476408359	-2.4380100186072e-07	0.0014426897112695	0.902168204562815	0.999769362641297
HIS92_RS00470	2.10599528612964	8.10436082243879e-09	0.00144269488679577	0.975394130808196	NA
HIS92_RS00480	14.7802451505603	4.98214486100962e-07	0.00144269221490188	0.728377092605021	NA
HIS92_RS00485	60.1656117134819	-4.63222255768736e-07	0.00144269157614569	0.770893016035679	0.999769362641297
HIS92_RS00490	36.116324367625	5.60956226038847e-07	0.0014426911023657	0.740576365430709	NA
HIS92_RS00495	42.3667722406985	-9.39951526282071e-07	0.00144269260864846	0.492942166123451	NA
HIS92_RS00500	39.3009476479288	1.44854504746315e-07	0.00144269052055499	0.936162456118263	NA
HIS92_RS00505	7.94174719884481	7.99304010258588e-07	0.00144269408547282	0.36974997772294	NA
HIS92_RS00510	174.366514414675	-8.45626016304108e-07	0.00144268393800244	0.767461523466432	0.999769362641297
HIS92_RS00515	5.18814744122789	-1.97311133147575e-07	0.00144269466208861	0.702917273980229	NA
HIS92_RS00520	6.6837490636288	-1.53257501632689e-07	0.00144269413574509	0.853330219752964	NA
HIS92_RS00525	10.4822159578607	-2.5751417764295e-07	0.00144269367383888	0.796863813359303	NA
HIS92_RS00530	10.6636249301622	-7.44454528822659e-07	0.00144269364208998	0.474490738958765	NA
HIS92_RS00535	15.5403034020909	2.17385097827834e-07	0.00144269305198173	0.8560724427722	NA
HIS92_RS00540	4.51277606591204	-2.26050906527493e-07	0.00144269463854623	0.680830275471881	NA
HIS92_RS00545	24.8195104264452	1.59390878258816e-07	0.00144269405846076	0.845720010344539	NA
HIS92_RS00550	13.4664107723281	-3.04660772389853e-08	0.00144269432794024	0.972645312913941	NA
HIS92_RS00555	4.85080065587338	1.61990020558266e-07	0.00144269459095835	0.790570272036979	NA
HIS92_RS00560	2132.53989091785	-1.94010657758177e-07	0.00144269021260197	0.920189977920861	0.999769362641297
HIS92_RS00565	43.5146670221027	1.62811004490513e-06	0.00144269106016298	0.361722265352164	NA
HIS92_RS00570	3.8432674661613	-1.87268159758573e-07	0.00144269435874147	0.789322261083155	NA
HIS92_RS00585	2872.37025106081	-1.83160997906455e-07	0.00144268750784316	0.939460719797469	0.999769362641297
HIS92_RS00590	4942.55702696439	-3.64671456564374e-08	0.00144269120331776	0.983943577393962	0.999769362641297
HIS92_RS00595	491.653030713127	5.99931152653149e-07	0.00144269476520218	0.226163048367238	0.999769362641297
HIS92_RS00600	643.955587680725	1.49733862456204e-06	0.00144269230729095	0.316660144193653	0.999769362641297
HIS92_RS00605	26.0698719167489	7.93437987297003e-07	0.00144269264999733	0.553540951903155	NA
HIS92_RS00610	475.543710897713	8.96423677021166e-08	0.00144269052391446	0.958772355738846	0.999769362641297
HIS92_RS00615	275.863035826541	-1.17396675910555e-07	0.00144269030574672	0.950756105609012	0.999769362641297
HIS92_RS00620	161.071271163109	-4.87065098861086e-07	0.00144269350532607	0.649703453069702	0.999769362641297
HIS92_RS00625	139.750780377758	-4.01660394815436e-07	0.00144269331372746	0.722808054147982	0.999769362641297
HIS92_RS00630	760.98498673801	-2.80572470160565e-07	0.00144269218660924	0.846738829464779	0.999769362641297
HIS92_RS00635	182.819043321713	-1.44754551664585e-06	0.0014426881254534	0.528396134853319	0.999769362641297
HIS92_RS00645	33.9165062276579	-2.39235399969005e-08	0.00144269195515602	0.98917373297555	NA
HIS92_RS00650	37.5027821214193	-1.55534783163182e-07	0.00144269255002729	0.910127002506054	NA
HIS92_RS00655	9.99918752570936	-3.13596817375776e-07	0.00144269398195016	0.724837110107872	NA
HIS92_RS00660	8.84022580761765	2.21739836810557e-07	0.00144269409676059	0.796061229615066	NA
HIS92_RS00665	12645.6566638807	-9.24467491092456e-07	0.00144269077003495	0.608732245622435	0.999769362641297
HIS92_RS00670	12.0900817115205	5.29424598903069e-07	0.00144269390443351	0.564417521333606	NA
HIS92_RS00675	54.1285581039498	8.89534798325639e-07	0.00144269217562583	0.546189648326899	0.999769362641297
HIS92_RS00680	23.4452543547578	1.18084348505446e-06	0.00144269227958867	0.422059646367924	NA
HIS92_RS00685	4.8570641856033	3.75604547806528e-07	0.00144269448093899	0.558327332233448	NA
HIS92_RS00690	406.572742397153	-8.54898906300405e-07	0.00144269068186754	0.636529780220186	0.999769362641297
HIS92_RS00695	6.06662511140052	-7.23911539056561e-07	0.0014426940387986	0.420231213513256	NA
HIS92_RS00700	5.53635800274104	2.00285998751375e-07	0.00144269439686049	0.768651097148594	NA
HIS92_RS00705	2.69047812075057	-1.47640795760187e-09	0.00144269457995135	0.998436652791681	NA
HIS92_RS00735	52.328583096175	2.01995304503368e-08	0.00144269255842626	0.987316297803501	0.999769362641297
HIS92_RS00740	12.614929739723	-6.0206785048851e-07	0.00144269322654245	0.608363272284054	NA
HIS92_RS00745	41.4841126523709	1.29903544881027e-06	0.00144268931954079	0.53222608913313	NA
HIS92_RS00750	18.4051168438337	-3.34903680092803e-07	0.00144269398499176	0.709497091485536	NA
HIS92_RS00755	31.3630115186478	-7.8345322747299e-07	0.00144269059735717	0.666930196973482	NA
HIS92_RS00765	482.09844986502	-4.79950059328849e-07	0.00144269217201668	0.742288002217537	0.999769362641297
HIS92_RS00770	201.077637257477	-1.14078598157256e-06	0.0014426923446076	0.433847753021901	0.999769362641297
HIS92_RS00775	265.237795396112	-1.88998142354268e-07	0.00144269248212212	0.891188045383798	0.999769362641297
HIS92_RS00780	15.2397508560187	-8.95067521081814e-07	0.00144269291554853	0.484770866129022	NA
HIS92_RS00785	4.89143503560695	2.8978478511177e-07	0.0014426947063474	0.576044799035634	NA
