geneid	baseMean	log2FoldChange	lfcSE	pvalue	padj
HIS92_RS00280	22.1883031407436	-0.000969961717991425	0.102747821440034	0.942570923584642	0.99928875542119
HIS92_RS00285	104.016383636971	-0.0214870354691175	0.106155641630375	0.0943713726479805	0.99928875542119
HIS92_RS00290	10.0284602323534	0.000441400191344258	0.103103319462741	0.974689412489964	0.99928875542119
HIS92_RS00295	1754.93815182941	-0.0115728055200417	0.103798509195413	0.360636023840351	0.99928875542119
HIS92_RS00300	359.508107118724	-0.028127610484639	0.105158908916174	0.315052988341789	0.99928875542119
HIS92_RS00305	131.973135230857	-0.026530014745073	0.106578170428941	0.206778614944279	0.99928875542119
HIS92_RS00310	36.6053538216167	-0.0025369352836925	0.10255952938444	0.865739800604502	0.99928875542119
HIS92_RS00315	59.4745278534045	-0.0179087022253411	0.102889302527066	0.454064771598163	0.99928875542119
HIS92_RS00320	14.8599150007633	-0.000738082413915662	0.103109106603572	0.901155874100841	0.99928875542119
HIS92_RS00325	5.71841266013945	-0.00354206051327095	0.103470846674662	0.605924081503353	NA
HIS92_RS00340	10.7767931030022	6.41814138330271e-05	0.103352646454187	0.989954268293462	0.99928875542119
HIS92_RS00345	1179.20177504519	-0.00110292843434536	0.102700774072348	0.940467037949684	0.99928875542119
HIS92_RS00350	4.38251745923308	-0.00644778124029513	0.103658799203265	0.375893792567315	NA
HIS92_RS00355	10.2861189467482	0.00626658769120531	0.103318527335866	0.558557481794094	0.99928875542119
HIS92_RS00360	12.1147118985165	-0.00597161886954951	0.103572934049676	0.455935386429589	0.99928875542119
HIS92_RS00365	7.17496415628482	-1.85555157483445e-05	0.103329364928701	0.984911783875424	NA
HIS92_RS00370	5.39350431771777	0.00255478962296546	0.103369411278725	0.711147354716784	NA
HIS92_RS00380	3.2469252824533	-0.00368797573521889	0.103576268140357	0.471182738122931	NA
HIS92_RS00385	458.26044716958	0.0294608260192394	0.108489161125584	0.0805656762116171	0.99928875542119
HIS92_RS00390	6.0303464459193	0.00460293643019054	0.103592671737628	0.432970582874352	NA
HIS92_RS00395	4.06363927536879	0.0013744557536339	0.103408131102568	0.858864142476427	NA
HIS92_RS00400	159.060922232032	-0.0181728049637656	0.103968715621983	0.359119772862893	0.99928875542119
HIS92_RS00405	11.399900298214	-0.00078407048994305	0.103114588824172	0.863343962186359	0.99928875542119
HIS92_RS00410	15.5067161860098	-0.00406212257960318	0.103142381894932	0.708484498014188	0.99928875542119
HIS92_RS00425	14.7116429320778	0.0103757525927507	0.103647572671235	0.443275725974866	0.99928875542119
HIS92_RS00430	7.28852360836722	-0.0103744310473051	0.104063166789083	0.20437201026907	NA
HIS92_RS00440	4.38821423877355	0.00305033865509973	0.103374415435869	0.691442585727488	NA
HIS92_RS00445	7.97318024644621	-0.00444368709401168	0.103321160906055	0.650628360983815	0.99928875542119
HIS92_RS00450	1049.46122813171	-0.000859201931720122	0.102104127618378	0.963121808100447	0.99928875542119
HIS92_RS00455	330.969476408359	0.000298991517036133	0.10169974633285	0.986687994331831	0.99928875542119
HIS92_RS00470	2.10599528612964	-0.000839224139791888	0.10353766500217	0.854571564190533	NA
HIS92_RS00480	14.7802451505603	-0.0187425283721611	0.105071610232971	0.152516259221325	0.99928875542119
HIS92_RS00485	60.1656117134819	-0.00306610968944779	0.102433310913623	0.846386403806097	0.99928875542119
HIS92_RS00490	36.116324367625	-0.000870392890364043	0.102234007094208	0.968677356818143	0.99928875542119
HIS92_RS00495	42.3667722406985	-0.0101554789562633	0.103444784320964	0.377992294528709	0.99928875542119
HIS92_RS00500	39.3009476479288	-0.0112469682198098	0.102929101287542	0.524558352525593	0.99928875542119
HIS92_RS00505	7.94174719884481	-0.00752918928661756	0.103659578386721	0.361624424047384	0.99928875542119
HIS92_RS00510	174.366514414675	-0.0504301232413346	0.117056747597198	0.0937307118014164	0.99928875542119
HIS92_RS00515	5.18814744122789	0.00122163851161068	0.103485279440889	0.831731435730541	NA
HIS92_RS00520	6.6837490636288	-0.0010345075225287	0.103294337769965	0.906029567219694	NA
HIS92_RS00525	10.4822159578607	-0.00768383574388638	0.103557414293513	0.440287946003387	0.99928875542119
HIS92_RS00530	10.6636249301622	-0.00519033049688433	0.103333810576251	0.596238448778636	0.99928875542119
HIS92_RS00535	15.5403034020909	-0.00190250947829765	0.102994202800793	0.858251284350314	0.99928875542119
HIS92_RS00540	4.51277606591204	-0.00120337544465363	0.103461393266148	0.835641819736886	NA
HIS92_RS00545	24.8195104264452	0.000534358115130333	0.103250893588309	0.945398693827874	0.99928875542119
HIS92_RS00550	13.4664107723281	0.000687277228500436	0.103357656794155	0.908125473540419	0.99928875542119
HIS92_RS00555	4.85080065587338	-0.000440029765597458	0.103459759784077	0.927943723401765	NA
HIS92_RS00560	2132.53989091785	-0.00582581151076644	0.102098293955409	0.75783363101648	0.99928875542119
HIS92_RS00565	43.5146670221027	0.0209181853630896	0.105101177770337	0.252723718526337	0.99928875542119
HIS92_RS00570	3.8432674661613	0.00331371017240102	0.103450004606039	0.662783112281162	NA
HIS92_RS00585	2872.37025106081	-0.00846551382059709	0.101399829243907	0.715355595733943	0.99928875542119
HIS92_RS00590	4942.55702696439	0.00071531225674717	0.102219929320694	0.963284693922062	0.99928875542119
HIS92_RS00595	491.653030713127	0.00331482492368412	0.103549347272866	0.518237197603357	0.99928875542119
HIS92_RS00600	643.955587680725	0.00555530352366565	0.102670158905162	0.720765215074843	0.99928875542119
HIS92_RS00605	26.0698719167489	-0.008343949033285	0.10323055497133	0.68248015314133	0.99928875542119
HIS92_RS00610	475.543710897713	0.013412991371093	0.103228255323483	0.798852221033162	0.99928875542119
HIS92_RS00615	275.863035826541	0.00499715205339155	0.102077899254715	0.785030333873379	0.99928875542119
HIS92_RS00620	161.071271163109	0.00115011802354495	0.103039117622507	0.915586955044007	0.99928875542119
HIS92_RS00625	139.750780377758	0.00381602794222871	0.103070973309766	0.738489045245649	0.99928875542119
HIS92_RS00630	760.98498673801	0.00122790306322378	0.102574788015677	0.931431441417057	0.99928875542119
HIS92_RS00635	182.819043321713	-0.000395476924714014	0.101043860086275	0.916198302209182	0.99928875542119
HIS92_RS00645	33.9165062276579	-0.000739635856936371	0.102537581879393	0.954685151416795	0.99928875542119
HIS92_RS00650	37.5027821214193	-0.00465752860172578	0.102860989471245	0.734222582884003	0.99928875542119
HIS92_RS00655	9.99918752570936	-0.00443279900279805	0.103380633438525	0.613428847488606	0.99928875542119
HIS92_RS00660	8.84022580761765	-0.0103603860164007	0.104053639840616	0.210461076173853	0.99928875542119
HIS92_RS00665	12645.6566638807	-0.0227253260567616	0.105642714956626	0.213880195792499	0.99928875542119
HIS92_RS00670	12.0900817115205	-0.00430552873297614	0.10330288423695	0.650267585818395	0.99928875542119
HIS92_RS00675	54.1285581039498	-0.012755845521651	0.103674291864635	0.404185360955013	0.99928875542119
HIS92_RS00680	23.4452543547578	-0.00946361849753726	0.10316457971292	0.529662199075477	0.99928875542119
HIS92_RS00685	4.8570641856033	0.00441045297295024	0.103558206248222	0.483899499055717	NA
HIS92_RS00690	406.572742397153	-0.00346290912764645	0.102073992036114	0.848951384969169	0.99928875542119
HIS92_RS00695	6.06662511140052	0.00824527317819209	0.103762268204451	0.324551290683975	NA
HIS92_RS00700	5.53635800274104	0.00617550072930093	0.103658187947782	0.368485037697236	NA
HIS92_RS00705	2.69047812075057	0.00384556935616791	0.103526653256189	0.538260905706894	NA
HIS92_RS00735	52.328583096175	-0.00787700887761951	0.10315735041914	0.497069423850143	0.99928875542119
HIS92_RS00740	12.614929739723	0.00495997461502002	0.103172224608077	0.659266836147377	0.99928875542119
HIS92_RS00745	41.4841126523709	0.00257476669361383	0.10141157382234	0.900861061780321	0.99928875542119
HIS92_RS00750	18.4051168438337	0.0125584038114865	0.104385187191861	0.15248477531184	0.99928875542119
HIS92_RS00755	31.3630115186478	-0.00666764752629474	0.102331247010919	0.706467249751557	0.99928875542119
HIS92_RS00765	482.09844986502	-0.00104546150404205	0.102558202299717	0.944730277714836	0.99928875542119
HIS92_RS00770	201.077637257477	0.00156943934138852	0.102562036748006	0.914305132998696	0.99928875542119
HIS92_RS00775	265.237795396112	-0.00763823258998811	0.103090673233938	0.581093988525951	0.99928875542119
HIS92_RS00780	15.2397508560187	0.0101149979935057	0.103530676788724	0.427045948564519	0.99928875542119
HIS92_RS00785	4.89143503560695	0.000874580018291009	0.103487777594919	0.869958177387803	NA
HIS92_RS00790	6.95365476441725	-0.00819949844896809	0.103756115122511	0.33708254221238	NA
HIS92_RS00795	51.5525820622631	-0.0129208286811934	0.103855091630608	0.352758718583806	0.99928875542119
HIS92_RS00800	17.7472744263165	-0.00105345678063933	0.102886307660077	0.993186383663418	0.99928875542119
HIS92_RS00805	5.46358258519865	0.00016741676581596	0.10331328188401	0.991269351495748	NA
HIS92_RS00810	4302.5357075711	-0.00527712875337292	0.102043595578148	0.782570506491146	0.99928875542119
HIS92_RS00815	29.1903677432436	-0.00734172326129853	0.102743116079275	0.644694023183745	0.99928875542119
HIS92_RS00820	2.32371880125308	0.000274040817716819	0.103466761810347	0.973868875939798	NA
HIS92_RS00825	10.287154931074	-0.00625298907313857	0.103330239175554	0.575833085518882	0.99928875542119
HIS92_RS00830	107.924225560099	-0.0092623073356183	0.103251066238454	0.507867856375357	0.99928875542119
HIS92_RS00835	51.5800841525848	-0.0178423182134884	0.104037743890896	0.349773987191831	0.99928875542119
HIS92_RS00840	10.2278486988378	-0.000550574311410614	0.103106690878662	0.956645014751204	0.99928875542119
HIS92_RS00845	19.8576540340158	-0.0121159119944155	0.104076264773261	0.275473980230441	0.99928875542119
HIS92_RS00850	32.4708783381145	-0.018303165717204	0.10529115155146	0.13613157321856	0.99928875542119
HIS92_RS00855	17.8748339709846	-0.00202432936112763	0.103270386116687	0.820701932726007	0.99928875542119
HIS92_RS00860	5.2721787346846	0.00435823523632223	0.103490597357148	0.552026943512946	NA
HIS92_RS00870	118.95174352945	-0.00905360670889984	0.103527981490659	0.441506623000776	0.99928875542119
HIS92_RS00875	30.9845012460798	-0.0156677530632317	0.104778141627221	0.161369091540517	0.99928875542119
HIS92_RS00880	271.913066496723	-0.00305297023629252	0.102620559371422	0.836758548743507	0.99928875542119
HIS92_RS00885	253.71274832964	-0.000992095687055264	0.1025644800942	0.948003447970564	0.99928875542119
HIS92_RS00890	154.533299348635	-0.00103771528449959	0.102424923379959	0.948325105580694	0.99928875542119
HIS92_RS00895	43.8926287214754	-0.00606626398977481	0.102935576307328	0.663030275077605	0.99928875542119
HIS92_RS00900	2505.66054842755	0.0243213442305165	0.104822237801428	0.305283369622901	0.99928875542119
HIS92_RS00905	5.21831896173108	0.00280191660428602	0.103267221913073	0.708840066775116	NA
HIS92_RS00910	4.8320756342873	0.00555402630031343	0.103587389685666	0.490713914749014	NA
HIS92_RS00920	32.4995044656554	0.000491890085315525	0.102121857490728	0.989355248382257	0.99928875542119
HIS92_RS00925	9.92903147940434	-0.00770813032498994	0.10344469669557	0.521100022818443	0.99928875542119
HIS92_RS00930	53.9549117215119	-0.0248909772152337	0.105810495214334	0.275443800555625	0.99928875542119
HIS92_RS00935	13.3446481618858	-0.00682489140835026	0.103248751126259	0.558758667705725	0.99928875542119
HIS92_RS00940	80.0577715156084	-0.00343867157826551	0.101438003574584	0.921035736794651	0.99928875542119
HIS92_RS00945	46.894593445253	-0.00703968242567269	0.102588484012581	0.688419798487845	0.99928875542119
HIS92_RS00950	32.8426578774261	-0.000283614716224435	0.102287494141772	0.983970523739077	0.99928875542119
HIS92_RS00955	34.1581309304685	-0.0115796591539099	0.103544255654382	0.431567293530657	0.99928875542119
HIS92_RS00960	5.90732075879767	-0.0032263892379662	0.103351274805099	0.696697973835176	NA
HIS92_RS00965	50.4868962412132	-0.00117791634990934	0.102928589645087	0.898887784871263	0.99928875542119
HIS92_RS00970	176.267797114474	0.0130081989284553	0.102930761865183	0.497873040148194	0.99928875542119
HIS92_RS00975	89.9778427622526	0.00125766118860323	0.102328877326237	0.936297888567089	0.99928875542119
HIS92_RS00980	125.57592517636	-0.00148064036472546	0.101849368025237	0.928468039701962	0.99928875542119
HIS92_RS00985	8.46517119245595	-0.0108015003561264	0.10394958729656	0.276486623053249	0.99928875542119
HIS92_RS00995	98.9040831612272	-0.0185182866489401	0.10241868483759	0.456864877962741	0.99928875542119
HIS92_RS01000	7.68529623008043	-0.000503699643562924	0.103191253899556	0.958630469425091	NA
HIS92_RS01010	6.24405481276638	-0.00053871270700465	0.103321564046328	0.981222824624071	NA
HIS92_RS01015	3.09205093253696	0.00062751601704786	0.103502855471278	0.893059119186431	NA
HIS92_RS01020	6.56868114031271	0.00276934504636968	0.10332396266673	0.734825304735366	NA
HIS92_RS01025	25.8101947208339	-0.000190150975432452	0.103161897162197	0.990445583394979	0.99928875542119
HIS92_RS01030	8.73833697757167	0.00127468525231741	0.103301284233072	0.873900434977469	0.99928875542119
HIS92_RS01035	3.83046676105095	-0.00496593176225297	0.10354698372783	0.460958110571906	NA
HIS92_RS01040	14.4032906721877	-0.00210836398961248	0.102898560151532	0.918572005347693	0.99928875542119
HIS92_RS01045	28.6650200517714	-0.00270348276565981	0.103270905758717	0.762636209579038	0.99928875542119
HIS92_RS01050	30.8215261127399	-0.00271652306113821	0.102748051174972	0.77972377746802	0.99928875542119
HIS92_RS01055	138.492095942394	-0.000723327321022135	0.102039483380381	0.948841793970809	0.99928875542119
HIS92_RS01060	4.50498528515799	0.000951500019926283	0.103391016083102	0.839191721927223	NA
HIS92_RS01065	89.3988157683585	-0.00238042766074537	0.103045214066937	0.831973639723583	0.99928875542119
HIS92_RS01070	169.412594995835	0.00506313093058357	0.101958990932661	0.802641602164662	0.99928875542119
HIS92_RS01075	49.3027362103266	-0.0047508116465753	0.102752612984374	0.740741628776095	0.99928875542119
HIS92_RS01080	73.536664903432	0.0165311255063218	0.104108025288799	0.33788924914916	0.99928875542119
HIS92_RS01085	37.6768051875243	-0.000604160206128843	0.102792900028656	0.945353078891711	0.99928875542119
HIS92_RS01090	24.4988589186712	0.017999819168833	0.105037642244119	0.194086937279627	0.99928875542119
HIS92_RS01100	67.3209739196338	-0.00936462994150156	0.10197820650842	0.663250822998551	0.99928875542119
HIS92_RS01105	180.337895055478	0.0305633376648239	0.107624205904668	0.217276712804726	0.99928875542119
HIS92_RS01110	31.9653990681212	0.010008150822556	0.103147091809183	0.522965899462904	0.99928875542119
HIS92_RS01115	57.808107010655	0.0151045204828001	0.103900857090643	0.355999245529622	0.99928875542119
HIS92_RS01120	6.0180793254034	0.00446492086204867	0.103487212601412	0.513842823950388	NA
HIS92_RS01125	22.3800050633973	0.0129522413355516	0.103558192778046	0.405169739926088	0.99928875542119
HIS92_RS01130	36.6092889270561	-0.00567693096049916	0.10283650600808	0.692809322819287	0.99928875542119
HIS92_RS01135	25.3129432317412	0.00320002158318365	0.103115214921594	0.758938059926864	0.99928875542119
HIS92_RS01140	60.1394505296674	0.00848867115341738	0.102705309245624	0.597018810784334	0.99928875542119
HIS92_RS01145	46.0673526851565	0.00901469884612678	0.102174982663957	0.652887075222799	0.99928875542119
HIS92_RS01150	143.322568772238	-0.0213894939959518	0.104295968866838	0.335967575026943	0.99928875542119
HIS92_RS01155	6.35251074243815	0.00399745421643501	0.103381482837676	0.63325068849812	NA
HIS92_RS01165	68.8686446088844	-0.000390973079047039	0.103211864283271	0.942324526828845	0.99928875542119
HIS92_RS01170	32.8714190355964	-0.0113861276977007	0.103433607871517	0.447188609057793	0.99928875542119
HIS92_RS01175	3.90211221360426	0.00372036284286663	0.103469365056245	0.594967577556285	NA
HIS92_RS01180	23.1934749794223	0.0124493499937326	0.103512438065636	0.421528741877018	0.99928875542119
HIS92_RS01185	37.9313440535294	-0.00880585830179817	0.102793090867804	0.599089437242297	0.99928875542119
HIS92_RS01190	154.996991397174	-0.00824459145577579	0.101057047253304	0.741845026344952	0.99928875542119
HIS92_RS01195	3.57608701584648	0.00193510999312058	0.103421360536128	0.796049329561853	NA
HIS92_RS01200	5.19305695598207	0.00702432873015406	0.103641618455391	0.396465914294037	NA
HIS92_RS01210	2.69178943253553	-0.00285909846233942	0.103518495595844	0.614401553057716	NA
HIS92_RS01215	8.94496716784068	0.00251529551436602	0.103471125442202	0.68255335306714	0.99928875542119
HIS92_RS01220	3.76158321771932	-0.00113438793761222	0.103403154570651	0.863101016430953	NA
HIS92_RS01225	9.55053137596537	-0.0044930372086833	0.103232136271815	0.667144299155852	0.99928875542119
HIS92_RS01230	630.046851905882	-0.00628173416039584	0.101950950933675	0.769702040375358	0.99928875542119
HIS92_RS01235	300.206881707683	-0.0114503501494208	0.102735905861476	0.538575807838091	0.99928875542119
HIS92_RS01240	95.6520393535385	0.0188782734481484	0.103312934788253	0.516559997935241	0.99928875542119
HIS92_RS01245	4.34077099733268	-0.00152954780097183	0.103416205337916	0.813677380117143	NA
HIS92_RS01250	2346.51402907011	-0.00534314112893673	0.102912151754587	0.698246000172681	0.99928875542119
HIS92_RS01255	1218.14455026594	-0.00845774327062705	0.103113233617656	0.557789858346249	0.99928875542119
HIS92_RS01260	10.5267177636208	0.00692572217080304	0.10325574590436	0.565370172693469	0.99928875542119
HIS92_RS01265	35.2561892706966	0.00305457176129112	0.102958178490181	0.798259009315157	0.99928875542119
HIS92_RS01270	6.90646678376308	-0.0120399954289408	0.104331540004474	0.145365236518075	NA
HIS92_RS01275	3.85774963608799	0.00252891657729257	0.103517661578296	0.619488291902651	NA
HIS92_RS01290	8.19849593463939	-0.000665259837039227	0.103345885089081	0.93777461761483	0.99928875542119
HIS92_RS01295	7.67009597965663	-0.00779396574355683	0.103602423973861	0.418210872368697	NA
HIS92_RS01300	32.9683722340969	-0.00273150514931642	0.102730357419682	0.847161012943318	0.99928875542119
HIS92_RS01305	239.248147624869	0.0113051046378545	0.100862646145571	0.665476282450612	0.99928875542119
HIS92_RS01310	78.8276150332487	-0.000749714287133467	0.102016147157755	0.968890882024575	0.99928875542119
HIS92_RS01315	10.3608829229588	-0.00370449967231544	0.103070178239439	0.758068277708726	0.99928875542119
HIS92_RS01320	10.3309274390677	0.0168069917493751	0.105129677504179	0.154590905022924	0.99928875542119
HIS92_RS01325	1.92386589261865	-0.00405231545391537	0.103668507393992	0.364043611667127	NA
HIS92_RS01330	10.954446699195	0.00150091140275973	0.103095891794499	0.885238912714644	0.99928875542119
HIS92_RS01335	11.2399588525159	0.0114320989492389	0.10390033177409	0.320468551289068	0.99928875542119
HIS92_RS01340	63.6065461370673	0.0037857558772868	0.10225566717291	0.818829633052728	0.99928875542119
HIS92_RS01345	29.9835284243539	-0.00384846889098195	0.102767010668949	0.780003192867061	0.99928875542119
HIS92_RS01350	31.3740846919451	-0.000961021981913719	0.102377318259351	0.960192229923409	0.99928875542119
HIS92_RS01355	28.4633563716562	0.00613062243101571	0.102780209413602	0.603093868032921	0.99928875542119
HIS92_RS01365	10.415198711422	0.00694769531583184	0.103483668495812	0.47678939943415	0.99928875542119
HIS92_RS01370	4.82198790047147	0.00492838433194433	0.103505778030446	0.507154343832681	NA
HIS92_RS01375	4.40771600173539	0.0046110857639148	0.103504818423836	0.533379888051294	NA
HIS92_RS01380	15.5796281104943	-0.0126413799748014	0.104036575369328	0.299558332676492	0.99928875542119
HIS92_RS01385	12.2248470244475	0.00431621749499856	0.103238121562946	0.671674067649261	0.99928875542119
HIS92_RS01390	44.3189226533224	0.00305226777046623	0.10265304997428	0.830294496399331	0.99928875542119
HIS92_RS01395	26.9074916730559	-0.00299218266121442	0.102917089368127	0.808777481189539	0.99928875542119
HIS92_RS01400	47.7363328429579	-0.00354957305516681	0.102894369519538	0.777075197450727	0.99928875542119
HIS92_RS01405	28.5225815685301	0.00458781579368912	0.10258875557824	0.770649344734133	0.99928875542119
HIS92_RS01410	9.4615488267486	0.00399296224190898	0.103385779655632	0.653589954666851	0.99928875542119
HIS92_RS01415	5.8651741570024	0.000199731923909332	0.103332217843946	0.975041337339031	NA
HIS92_RS01420	9.26398715511837	0.00150115180809627	0.103180346570917	0.886121533550981	0.99928875542119
HIS92_RS01425	19.2719797709724	-0.00467234012766019	0.103493819529677	0.520490190193406	0.99928875542119
HIS92_RS01430	9.93234905799593	-0.0052404516389036	0.103628641447591	0.460284334453206	0.99928875542119
HIS92_RS01435	3.56296532720285	-0.00114801613862803	0.103381395766013	0.873703950093862	NA
HIS92_RS01440	5.14440496019309	-0.00220403310077733	0.103374770739282	0.76746309775254	NA
HIS92_RS01445	5.32114955912627	0.000736524959950256	0.1033900108848	0.930034955265135	NA
HIS92_RS01450	50.7530820708343	-0.0221473539830023	0.10527029903571	0.266909275261292	0.99928875542119
HIS92_RS01455	58.2085113005943	-0.0309449456134801	0.108202940118979	0.158429192732425	0.99928875542119
HIS92_RS01460	31.4986806947942	-0.00107954352520657	0.103201317208672	0.908741831897199	0.99928875542119
HIS92_RS01465	51.9145121742994	0.00183475955320825	0.103385224451219	0.805263383214659	0.99928875542119
HIS92_RS01470	53.8542763638548	-0.00259734209065632	0.102507770447808	0.815259816482771	0.99928875542119
HIS92_RS01480	13.5189877125769	0.0094310499442661	0.103787213757408	0.330503715435294	0.99928875542119
HIS92_RS01485	26.6087227628285	-0.0221117147495743	0.105999347064004	0.132631055833225	0.99928875542119
HIS92_RS01490	773.137994379598	-0.0393921659855194	0.111191328338392	0.128075665429138	0.99928875542119
HIS92_RS01495	18.0433323861276	0.00471107434679572	0.103115085844779	0.681914356806802	0.99928875542119
HIS92_RS01500	6.99517312207544	-0.00336268199219536	0.103482106971798	0.600089960644712	NA
HIS92_RS01510	4.33793179399699	0.000139637125224877	0.10336213577907	0.975928501267822	NA
HIS92_RS01515	20.6466884251352	0.00509315294756228	0.102991836861742	0.678075717340384	0.99928875542119
HIS92_RS01520	40.4014726136714	-0.00991058084915107	0.102977441458048	0.552270618831642	0.99928875542119
HIS92_RS01530	6.11916413695261	-0.00590317203555298	0.103642864212818	0.382067702173872	NA
HIS92_RS01550	26.0004863500578	0.00415373590255143	0.103274839204476	0.66578467044642	0.99928875542119
HIS92_RS01555	59.1178620400624	0.00274949193365137	0.102794594717617	0.814903987022744	0.99928875542119
HIS92_RS01560	274.844776218393	-0.00138515432619699	0.101565087656889	0.947040921653593	0.99928875542119
HIS92_RS01565	16.8921346102046	0.00246656331369608	0.102951452563104	0.836136628575146	0.99928875542119
HIS92_RS01570	98.1942883751412	0.0298494333526371	0.106063654566444	0.247449947895625	0.99928875542119
HIS92_RS01575	47.926378706991	0.00639905694107853	0.10221538055463	0.772799634551739	0.99928875542119
HIS92_RS01580	156.038251493039	-0.00110164782378058	0.100826545708023	0.956934921511742	0.99928875542119
HIS92_RS01585	41.5758549165261	0.00705650984618517	0.102386121968356	0.657193769791557	0.99928875542119
HIS92_RS01590	440.677966218619	-0.00106155911684539	0.103174065519253	0.920721208674158	0.99928875542119
HIS92_RS01595	3.20937795298452	-0.00196950037852901	0.103456510926643	0.760879083480334	NA
HIS92_RS01600	22.560305199414	-0.00352863598945222	0.102791942515425	0.793477859783374	0.99928875542119
HIS92_RS01605	1339.56687754252	0.00520160162672559	0.102883695401069	0.698552702628417	0.99928875542119
HIS92_RS01610	464.354136086718	-0.00622992576410995	0.102683204492922	0.691077422441855	0.99928875542119
