FEATURE_ID	G-t0-1	G-t0-2	G-t5-1	G-t5-2	G-t10-1	G-t10-2	G-t20-1	G-t20-2	G-t30-1	G-t30-2	G_M-t5-1	G_M-t5-2	G_M-t10-1	G_M-t10-2	G_M-t20-1	G_M-t20-2	G_M-t30-1	G_M-t30-2
HIS92_RS19050	0.0	0.0	0.9993472545926042	0.0	0.4591164163897652	0.2974812755810655	0.6809824068247736	0.0	0.7760037680653665	1.9983377308705932	0.0	0.0	0.47291243216879403	0.0	0.9090983945957656	0.3533066861388049	1.08169798920232	0.71049609043264
HIS92_RS19055	0.28452910529110986	0.465714810458246	0.8323974779430161	0.7521746531387092	1.1153828233469	1.2389220183023197	0.9453638118273328	1.9794597780884737	1.0772758191966263	0.9907724884148318	0.7505673797817034	0.18749896439362576	1.1488990263865408	0.6743295878883285	1.6827233029380444	0.12261820283640874	1.1262384946400623	0.863043780437295
HIS92_RS19060	22.044710768351035	12.066455511872942	32.83754849073138	22.16030781186684	34.59895896610422	26.301205875267538	39.26931586100853	25.989367319713512	31.53574014971245	24.941747540212905	29.54667163181956	20.309622337858226	36.70860690291931	22.318519103560607	35.44142885834111	14.75758901393946	24.285555739878635	11.93277135952282
HIS92_RS19065	5.061971291806954	9.20599043929091	3.839352708341819	6.690855926175727	3.14975215895304	10.612471552124523	1.8687424187284485	7.825771215698617	4.791372102822204	7.050613522207873	6.676558668988408	3.706374877548416	7.137678336687146	5.998396915518271	7.484205388067465	9.21062314329303	2.9683805285086917	3.8994669149326286
HIS92_RS19070	26.850256793185547	49.01093957679637	38.12040694906384	59.6290293901493	58.92993447432222	76.79630905286217	64.17541141649629	40.33103392016256	27.937719331512504	50.185659515216585	41.924549356378	34.476850391562614	55.120356787804404	30.881542759620594	74.5807006766469	34.96870951910155	42.85069320082904	21.900679489580803
HIS92_RS19075	31.293890534972217	63.0973005320854	44.953667836589254	71.8782657173612	79.04732554550694	93.50106929036146	84.90130960562439	53.67444241246515	34.47690680451627	58.38952531724742	54.421821150686995	44.914524652473084	83.19819443027728	41.94636550114443	91.88689066346532	39.732013422112686	61.98293371764021	29.53403066821133
HIS92_RS19080	0.33825138391250825	0.3690979849785633	0.16492723921947874	0.4470968217957363	0.0	0.49094811914077946	0.18730984616625476	0.21392763018120825	0.0	0.0	0.2230707247602965	0.668702600284959	0.195117716768943	0.8016505590280829	0.750165108827275	0.0	0.0	0.0
HIS92_RS19085	0.09465743228862754	0.0	0.13846142001009074	0.0	0.15902858258510455	0.0	0.36692202742156754	0.17959873453569145	0.17919460788984976	0.06592223993366786	0.0624248799231358	0.1247546925515318	0.2730120694516521	0.05608416337623084	0.7697388885748881	0.0	0.0	0.16406759035430823
HIS92_RS19090	0.8637490696337263	1.21180894558013	1.6846139434561043	1.1416936699426836	2.7640682211220557	1.4327669599414583	2.186555755246892	0.31215970526441605	1.1679648549963424	1.2030808787894387	3.0922610161924773	1.1383865695327278	3.1318384538525232	0.584877703780693	3.4663241508226297	1.488935320156392	2.4420987766429927	1.8179274966937191
HIS92_RS19095	0.9826851717729076	1.5488784516369054	1.9698194643572504	2.5978041067770317	2.3235643466046354	3.3280298008572475	3.8091973004780795	3.038448417833323	1.3952302511604162	2.357278110133708	2.5922530272370343	1.5829483675669533	3.527094076491412	1.2938603830814428	4.116594536250803	1.6469036272610205	2.3050178370360945	0.8989459564051799
HIS92_RS19100	2.8520016450170207	3.6100220370426928	6.007396892701956	2.5634254098713085	4.472053772853137	6.954326423489436	5.306523283370406	5.339108921173457	2.4835780973224106	2.0656671692422437	4.062622963676908	4.059529464937463	5.7909465750480615	2.02775996357929	6.409429561898448	3.53973302527746	4.515578870019119	2.7682536353649083
HIS92_RS19105	1.9742835877342313	2.333854265561732	2.5670307709807303	5.436636523536589	6.633763730692933	3.8207118931772226	6.195241306532861	2.705384112291606	2.180201062659839	5.270640040410874	1.73600618452911	3.252533055807794	5.504443343134738	3.11934775349703	7.297524528047641	2.2688538211906923	3.2561317021906566	0.9980778413220418
HIS92_RS19110	4.7913627636285945	3.9834725925988343	4.6724198054348545	2.7142151398637386	6.899740106687696	5.629692819015259	6.569981207982408	3.463205786707107	3.239449692159667	4.131334338484487	2.4074802747715016	1.202823545166656	5.001272042086963	2.4333119562951477	4.048060775935862	2.556473851589277	1.2041543653384317	0.9886620126303244
HIS92_RS19115	1.092224629988454	2.7241812568740413	2.5866975389842115	1.8561729343584277	2.097125308412605	2.944105011234545	2.4193181420957552	2.960482366056075	1.0338372780999883	2.825299612124875	3.910213930153068	1.4395081782478365	2.70017743528634	2.0338650473406035	5.306006543941737	1.8827827274235664	2.676330186187675	2.028351742041569
HIS92_RS19120	3.7707755082934713	8.371181987269189	7.9883306350983	7.390318164575222	10.194359138116827	11.512205492647901	9.36045709739429	8.05909088537487	2.338441462369021	5.614377434350714	5.831020773035276	5.997950742699318	10.650699883629454	7.395872899420378	10.189070537279422	4.931097619442674	9.264219875265029	2.704468989388759
HIS92_RS19125	5.019522895229956	11.452483703721647	13.349770872671016	13.269496239333831	19.421490670676484	13.908652846978873	19.204560454102424	7.503612537865398	3.8873396305915997	10.805028269882506	18.056102060786262	10.825411906499903	17.372839725144186	7.029567873741538	18.890950287700687	8.652680728456012	12.64362083605353	4.745577660625557
HIS92_RS19130	8.581764949909282	14.046559605756777	12.933487694921059	18.046125750706935	18.34984644861029	19.24991738114895	30.67349787299975	18.74972165168848	12.184510777607004	16.299805454566588	16.978560486190954	11.310421400518717	22.501478627386163	12.018293461558113	15.571975726785533	13.112236851699839	12.35229316702004	4.3947621077567325
HIS92_RS19135	17.151954818958153	2.114372878341592	17.14607070045827	3.6994940284196156	26.364453679450254	3.437365243657772	47.68897567081501	4.448044227536279	42.659483107356024	6.1974730135859515	21.960220666610077	1.324176662483173	26.411527851183592	1.7008313047628463	51.24941038733043	2.3504854312261143	35.22419505491471	2.86095903476882
HIS92_RS19140	0.3986534167540276	0.43500833943902106	1.943785319372428	1.580806619920639	2.827854410840257	0.9643623768836739	1.9132362858410308	1.8489459465661569	0.37734249161420297	1.110536195805636	2.103238262025653	1.7513639531272736	1.8396813295357484	0.15746707409480198	2.5541335848166744	0.8017344031611341	0.7013206743179876	0.5758141392242548
HIS92_RS19145	0.1580717251617277	0.43121741709096856	0.7707384055027928	0.10446870182482075	0.17704489259474607	0.22943000338931854	0.437668431401543	0.3998908642602978	0.0748108207775435	0.8806866563687396	0.6254728164847528	0.6249965479787525	0.4559123120581511	0.6555982104469861	0.3505673547787592	0.27248489519201946	0.31284402628890623	0.3424776906497202
HIS92_RS19150	7.930574113601801	16.806961768569945	11.376850805129028	17.58641414621738	12.773141275494115	19.691809315292968	15.82438250511335	16.332128102533378	12.407648324080384	15.062963848258013	11.92974981685553	20.990737721140057	15.803477509684006	16.698337694660168	19.671673842951186	22.76578069464055	23.089415208542203	24.76531359117782
HIS92_RS19155	3.560977759471559	4.290481024773821	2.5320884426180705	3.235966107444907	5.068588903640383	6.67599083481925	7.312553411527375	5.06732871245181	5.055926390708093	3.8232877006928176	6.360252719775937	2.248837272328456	5.648837456641974	4.747197558907098	7.019949975447057	4.348056517757317	6.068790252303813	2.3788542414332103
HIS92_RS19160	1.870304652113562	2.6742379338313502	2.767259171117227	4.2623230344526855	2.5282010662529735	3.089045565633784	2.4999620801656133	2.7736430345094254	1.4650951141074118	2.7847312074379538	2.7220576973416444	4.504975117830848	2.5297662371482685	3.056960798427089	3.623464178993255	2.668172093720254	2.212432953915145	1.956232568991202
HIS92_RS19165	0.8957397759164568	4.561322011895578	1.0190874472759148	2.5652870114761535	2.006508782740455	1.950155028809207	2.8108039261121314	3.2102349936451677	1.5544026094889591	2.7032187646873806	0.19690810889334814	2.754614415165613	2.2390360214411418	4.953408701155006	1.7658207499967133	1.1580608045660825	3.3485897628701444	1.0350436872969324
HIS92_RS19170	5.303017543797763	10.17042753293091	4.701248214296106	6.584651863855478	7.649398100314526	11.195574384658837	5.962178193086004	12.196007089400444	6.160335560771406	7.610186023970403	6.146673060338534	5.718406953931843	8.250043791755273	9.71169024417244	5.7022517242418775	8.518095087406335	6.148788237625147	8.982700571898375
