geneid	baseMean	log2FoldChange	lfcSE	pvalue	padj
HIS92_RS00320	14.8599150007633	-2.85983510114185e-07	0.00144269361930213	0.779491472407666	0.999928930216724
HIS92_RS00325	5.71841266013945	-2.81248832943568e-07	0.00144269444778456	0.67164607524926	0.999928930216724
HIS92_RS00340	10.7767931030022	1.16589344384287e-07	0.00144269435392583	0.864022598512912	0.999928930216724
HIS92_RS00345	1179.20177504519	3.24003384126554e-07	0.00144269255756687	0.804827510008305	0.999928930216724
HIS92_RS00350	4.38251745923308	-3.38067314205747e-07	0.00144269441413186	0.627580914717539	0.999928930216724
HIS92_RS00355	10.2861189467482	1.07499127766191e-06	0.00144269359860138	0.321875170283913	0.999928930216724
HIS92_RS00360	12.1147118985165	-3.58182820665137e-07	0.00144269424022394	0.64620275652467	0.999928930216724
HIS92_RS00365	7.17496415628482	4.83671568521634e-07	0.00144269436502977	0.499600901250474	0.999928930216724
HIS92_RS00370	5.39350431771777	3.31391158749458e-07	0.00144269434095296	0.643619884084102	0.999928930216724
HIS92_RS00380	3.2469252824533	-2.58630846259227e-07	0.00144269465078374	0.620798407462913	0.999928930216724
HIS92_RS00385	458.26044716958	9.04074370084333e-07	0.00144269151293098	0.576305414234704	0.999928930216724
HIS92_RS00390	6.0303464459193	1.69272402892812e-07	0.00144269457766246	0.779058495742803	0.999928930216724
HIS92_RS00395	4.06363927536879	7.77303422377113e-08	0.00144269453015565	0.891579062175663	0.999928930216724
HIS92_RS00400	159.060922232032	-1.03426640982209e-06	0.00144268981201155	0.601910310571993	0.999928930216724
HIS92_RS00405	11.399900298214	-1.0962644637598e-07	0.00144269352438173	0.917579849321154	0.999928930216724
HIS92_RS00410	15.5067161860098	-7.6718762991779e-07	0.00144269351934692	0.47680372010869	0.999928930216724
HIS92_RS00425	14.7116429320778	-4.71195863870002e-07	0.00144269295810485	0.706047682474281	0.999928930216724
HIS92_RS00430	7.28852360836722	-2.06459245756728e-07	0.00144269402618295	0.809088134816748	0.999928930216724
HIS92_RS00440	4.38821423877355	5.00350441797616e-07	0.00144269425903379	0.510649692426211	0.999928930216724
HIS92_RS00445	7.97318024644621	-5.56845123557907e-07	0.00144269393736503	0.543394731667417	0.999928930216724
HIS92_RS00450	1049.46122813171	2.55468371717979e-07	0.00144269088805409	0.880155957571454	0.999928930216724
HIS92_RS00455	330.969476408359	-3.91017085027503e-07	0.00144268975100831	0.842531080917575	0.999928930216724
HIS92_RS00470	2.10599528612964	-2.01118805723043e-07	0.00144269480435535	0.655308585230069	0.999928930216724
HIS92_RS00480	14.7802451505603	1.69958783925238e-06	0.00144269320728443	0.190909673829698	0.999928930216724
HIS92_RS00485	60.1656117134819	-9.83462229570965e-07	0.00144269182904692	0.52977809126314	0.999928930216724
HIS92_RS00490	36.116324367625	-1.03616103307494e-06	0.00144269118175623	0.54582494992862	0.999928930216724
HIS92_RS00495	42.3667722406985	-2.51335881260343e-07	0.00144269252577005	0.852754001645611	0.999928930216724
HIS92_RS00500	39.3009476479288	-1.24592721740056e-06	0.00144269097435405	0.481703781724009	0.999928930216724
HIS92_RS00505	7.94174719884481	4.3845358288806e-07	0.001442693986756	0.625845233829814	0.999928930216724
HIS92_RS00510	174.366514414675	2.20086815056214e-06	0.00144268484358179	0.434810000768022	0.999928930216724
HIS92_RS00515	5.18814744122789	-1.26891117896185e-07	0.00144269465664756	0.802457050412293	0.999928930216724
HIS92_RS00520	6.6837490636288	5.00201227294761e-07	0.0014426941797099	0.534179463454392	0.999928930216724
HIS92_RS00525	10.4822159578607	4.74516368978819e-07	0.00144269372286468	0.634235671912492	0.999928930216724
HIS92_RS00530	10.6636249301622	-7.51580662637085e-07	0.00144269361266754	0.474788561942468	0.999928930216724
HIS92_RS00535	15.5403034020909	-4.58772485656286e-07	0.00144269319161826	0.695614653474442	0.999928930216724
HIS92_RS00540	4.51277606591204	-1.69988338981381e-07	0.00144269465093589	0.752789685829122	0.999928930216724
HIS92_RS00545	24.8195104264452	9.75241737622764e-08	0.00144269405851447	0.903083633923924	0.999928930216724
HIS92_RS00550	13.4664107723281	2.2051778693049e-07	0.00144269433911819	0.753677624833268	0.999928930216724
HIS92_RS00555	4.85080065587338	-1.59157456260228e-07	0.00144269461221239	0.772979357508187	0.999928930216724
HIS92_RS00560	2132.53989091785	5.10380866324823e-07	0.0014426902550786	0.781738954312563	0.999928930216724
HIS92_RS00565	43.5146670221027	-4.51596223735463e-07	0.00144269086767562	0.795579290903969	0.999928930216724
HIS92_RS00570	3.8432674661613	7.42224954851072e-09	0.00144269443878241	0.994200129628609	0.999928930216724
HIS92_RS00585	2872.37025106081	4.95762976224037e-07	0.00144268754975571	0.829612177681584	0.999928930216724
HIS92_RS00590	4942.55702696439	-9.9854654382447e-07	0.00144269139316356	0.547957458421309	0.999928930216724
HIS92_RS00595	491.653030713127	1.27158865566916e-06	0.00144269516806311	0.0013281231785033	0.999928930216724
HIS92_RS00600	643.955587680725	3.69997186037802e-06	0.00144269450658161	0.0116539229212957	0.999928930216724
HIS92_RS00605	26.0698719167489	-6.48909828279723e-07	0.00144269261421047	0.630437402653359	0.999928930216724
HIS92_RS00610	475.543710897713	-1.42375064248892e-06	0.00144269091537656	0.430213231442204	0.999928930216724
HIS92_RS00615	275.863035826541	-1.59557197142602e-06	0.00144269079426558	0.387577907411811	0.999928930216724
HIS92_RS00620	161.071271163109	-6.45141592121653e-07	0.00144269354921433	0.545520033031621	0.999928930216724
HIS92_RS00625	139.750780377758	-4.14418903804552e-07	0.00144269332194829	0.714087458133784	0.999928930216724
HIS92_RS00630	760.98498673801	-9.35764478598334e-07	0.00144269234537257	0.515743557047875	0.999928930216724
HIS92_RS00635	182.819043321713	-1.16049759409488e-06	0.0014426880747561	0.611318621763488	0.999928930216724
HIS92_RS00645	33.9165062276579	9.38734855729785e-07	0.00144269214065095	0.526370656288504	0.999928930216724
HIS92_RS00650	37.5027821214193	-1.89289410497871e-07	0.00144269253474736	0.890387624085092	0.999928930216724
HIS92_RS00655	9.99918752570936	3.44315887641545e-07	0.00144269397914056	0.696777682928345	0.999928930216724
HIS92_RS00660	8.84022580761765	5.46424025106774e-07	0.00144269416461833	0.513159296047992	0.999928930216724
HIS92_RS00665	12645.6566638807	1.62908747942635e-06	0.00144269110780078	0.36032223010414	0.999928930216724
HIS92_RS00670	12.0900817115205	8.57657316649417e-07	0.00144269405217912	0.338701994640448	0.999928930216724
HIS92_RS00675	54.1285581039498	-8.39580676946547e-07	0.00144269216445506	0.569624433792158	0.999928930216724
HIS92_RS00680	23.4452543547578	1.72871336844563e-07	0.00144269217260901	0.902848741838903	0.999928930216724
HIS92_RS00685	4.8570641856033	-8.57347831490024e-08	0.0014426944697032	0.904477188700978	0.999928930216724
HIS92_RS00690	406.572742397153	7.40560028693659e-08	0.00144269055736094	0.965539312297656	0.999928930216724
HIS92_RS00695	6.06662511140052	1.69272211805492e-07	0.00144269399816536	0.844885564717493	0.999928930216724
HIS92_RS00700	5.53635800274104	4.62008075748513e-07	0.00144269442548746	0.501798453614353	0.999928930216724
HIS92_RS00705	2.69047812075057	3.44602701504181e-07	0.00144269459555481	0.553021343444914	0.999928930216724
HIS92_RS00735	52.328583096175	-3.54637980750617e-07	0.00144269259802836	0.791799597698593	0.999928930216724
HIS92_RS00740	12.614929739723	-5.44216116095187e-07	0.00144269328932819	0.636000644218527	0.999928930216724
HIS92_RS00745	41.4841126523709	-2.92980672621865e-06	0.00144269071160966	0.15375225626897	0.999928930216724
HIS92_RS00750	18.4051168438337	9.80543656390041e-08	0.00144269395409642	0.908907516833452	0.999928930216724
HIS92_RS00755	31.3630115186478	5.04316989863973e-08	0.00144269044184095	0.977125491404886	0.999928930216724
HIS92_RS00765	482.09844986502	-6.97263630292481e-07	0.00144269222544852	0.631757685423699	0.999928930216724
HIS92_RS00770	201.077637257477	-9.84107787791863e-07	0.00144269228500386	0.499441208499625	0.999928930216724
HIS92_RS00775	265.237795396112	3.30588917669576e-09	0.0014426924769721	0.996111836815935	0.999928930216724
HIS92_RS00780	15.2397508560187	-8.81141065966583e-07	0.00144269306022103	0.476936128944197	0.999928930216724
HIS92_RS00785	4.89143503560695	-1.4339186357067e-07	0.00144269474389818	0.760379761182377	0.999928930216724
HIS92_RS00790	6.95365476441725	9.56075966656709e-08	0.00144269412441402	0.908947764127464	0.999928930216724
HIS92_RS00795	51.5525820622631	-8.91532701384599e-07	0.00144269259630507	0.512662140564402	0.999928930216724
HIS92_RS00800	17.7472744263165	-1.10877633418707e-06	0.00144269328802559	0.356000782894814	0.999928930216724
HIS92_RS00805	5.46358258519865	1.58410774059835e-07	0.0014426940849487	0.844145323680197	0.999928930216724
HIS92_RS00810	4302.5357075711	2.40937252806244e-07	0.00144269018567315	0.893058833617495	0.999928930216724
HIS92_RS00815	29.1903677432436	5.97099465995326e-07	0.00144269159087674	0.706869029437345	0.999928930216724
HIS92_RS00820	2.32371880125308	-4.36050298809336e-07	0.00144269471776224	0.389934735743312	0.999928930216724
HIS92_RS00825	10.287154931074	1.19277407297799e-06	0.00144269375512957	0.259956938598897	0.999928930216724
HIS92_RS00830	107.924225560099	-6.37300113627319e-08	0.00144269240962524	0.965758431560994	0.999928930216724
HIS92_RS00835	51.5800841525848	2.46641665292913e-06	0.0014426912764441	0.185174294815115	0.999928930216724
HIS92_RS00840	10.2278486988378	2.17821262318205e-07	0.00144269374727729	0.82320406248872	0.999928930216724
HIS92_RS00845	19.8576540340158	2.19920559525243e-07	0.00144269345736902	0.836714580225617	0.999928930216724
HIS92_RS00850	32.4708783381145	3.53130740110796e-07	0.00144269290972675	0.776433024365897	0.999928930216724
HIS92_RS00855	17.8748339709846	-5.46688922748526e-07	0.00144269407161106	0.528056439958624	0.999928930216724
HIS92_RS00860	5.2721787346846	1.78125081854311e-07	0.00144269430055138	0.810231917005598	0.999928930216724
HIS92_RS00870	118.95174352945	-2.30160496200632e-07	0.0014426932132097	0.843868896821872	0.999928930216724
HIS92_RS00875	30.9845012460798	-4.26303366505545e-07	0.00144269338379539	0.701140031702325	0.999928930216724
HIS92_RS00880	271.913066496723	-4.29306105494536e-08	0.00144269214148802	0.979129957498106	0.999928930216724
HIS92_RS00885	253.71274832964	-2.344168622834e-07	0.00144269216360918	0.87328387522714	0.999928930216724
HIS92_RS00890	154.533299348635	-4.93429919085041e-07	0.00144269180539442	0.750416035058977	0.999928930216724
HIS92_RS00895	43.8926287214754	7.86875765431319e-07	0.00144269254968026	0.563734762188942	0.999928930216724
HIS92_RS00900	2505.66054842755	2.66375170044437e-07	0.00144268721625387	0.906057932358209	0.999928930216724
HIS92_RS00905	5.21831896173108	-6.16166842461251e-07	0.00144269408437457	0.476956518078673	0.999928930216724
HIS92_RS00910	4.8320756342873	3.97613843907781e-08	0.00144269431681993	0.953792985862138	0.999928930216724
HIS92_RS00920	32.4995044656554	-8.70674003263712e-07	0.00144269137255231	0.600556020873191	0.999928930216724
HIS92_RS00925	9.92903147940434	-8.59983965184793e-07	0.00144269369962073	0.405259641393049	0.999928930216724
HIS92_RS00930	53.9549117215119	1.22698751585708e-06	0.00144268929578151	0.554590227074659	0.999928930216724
HIS92_RS00935	13.3446481618858	7.45795965730336e-07	0.00144269320183099	0.529771359984384	0.999928930216724
HIS92_RS00940	80.0577715156084	-1.351485451009e-06	0.00144268899559642	0.529061652129588	0.999928930216724
HIS92_RS00945	46.894593445253	8.62219076086251e-07	0.00144269137517582	0.602734995631851	0.999928930216724
HIS92_RS00950	32.8426578774261	-1.3806511756116e-06	0.00144269173230081	0.395908846925784	0.999928930216724
HIS92_RS00955	34.1581309304685	3.09436882911718e-07	0.00144269218748913	0.829834527270041	0.999928930216724
HIS92_RS00960	5.90732075879767	5.19315571987607e-07	0.00144269412435193	0.53697879163893	0.999928930216724
HIS92_RS00965	50.4868962412132	-7.38283172075493e-07	0.00144269328648469	0.52487533499214	0.999928930216724
HIS92_RS00970	176.267797114474	-1.0064626977589e-06	0.00144269014077088	0.601033822244256	0.999928930216724
HIS92_RS00975	89.9778427622526	-7.80711693273272e-07	0.00144269164594258	0.624810793983301	0.999928930216724
HIS92_RS00980	125.57592517636	-3.55510388382202e-07	0.00144269012830669	0.852106450124944	0.999928930216724
HIS92_RS00985	8.46517119245595	1.25073762949569e-06	0.00144269397746262	0.205600975116806	0.999928930216724
HIS92_RS00995	98.9040831612272	-3.35125493195819e-07	0.00144268503037457	0.902059592341083	0.999928930216724
HIS92_RS01000	7.68529623008043	1.39537710953477e-06	0.00144269436247534	0.10743750822522	0.999928930216724
HIS92_RS01010	6.24405481276638	2.36967758629863e-07	0.0014426942638667	0.755914646274689	0.999928930216724
HIS92_RS01015	3.09205093253696	1.53237793832845e-07	0.00144269474843194	0.738866238342258	0.999928930216724
HIS92_RS01020	6.56868114031271	7.27167795738362e-07	0.0014426940570589	0.409261869573764	0.999928930216724
HIS92_RS01025	25.8101947208339	3.203818344966e-07	0.00144269387467948	0.72369549890868	0.999928930216724
HIS92_RS01030	8.73833697757167	8.0415698387649e-08	0.00144269403194545	0.92453964213967	0.999928930216724
HIS92_RS01035	3.83046676105095	-5.6964533529244e-07	0.00144269447965405	0.396538072004477	0.999928930216724
HIS92_RS01040	14.4032906721877	-8.02775371932056e-07	0.00144269312729393	0.508922512242287	0.999928930216724
HIS92_RS01045	28.6650200517714	-2.95953892619108e-07	0.00144269398095982	0.736964380467385	0.999928930216724
HIS92_RS01050	30.8215261127399	-8.80353525017026e-07	0.00144269259848583	0.518738985296353	0.999928930216724
HIS92_RS01055	138.492095942394	9.17663082462924e-08	0.00144269068994587	0.957257945195195	0.999928930216724
HIS92_RS01060	4.50498528515799	3.35281659042846e-08	0.00144269439457469	0.953121000004638	0.999928930216724
HIS92_RS01065	89.3988157683585	8.08241071818142e-08	0.00144269340024504	0.939769034362725	0.999928930216724
HIS92_RS01070	169.412594995835	-7.1480872687684e-08	0.00144268995197059	0.971965497195901	0.999928930216724
HIS92_RS01075	49.3027362103266	-9.25548011831241e-07	0.00144269242025355	0.513641841083343	0.999928930216724
HIS92_RS01080	73.536664903432	-1.73232919954101e-06	0.00144269160504623	0.306863310125859	0.999928930216724
HIS92_RS01085	37.6768051875243	2.3424984438387e-07	0.00144269281832695	0.853060024898676	0.999928930216724
HIS92_RS01090	24.4988589186712	-4.61116264424368e-07	0.00144269267258927	0.727691381248018	0.999928930216724
HIS92_RS01100	67.3209739196338	-7.10127672209456e-07	0.00144268909233481	0.734447788036508	0.999928930216724
HIS92_RS01105	180.337895055478	3.14420486001092e-07	0.00144268826163961	0.885067984237301	0.999928930216724
HIS92_RS01110	31.9653990681212	3.4990635597615e-07	0.00144269203086404	0.810747759639926	0.999928930216724
HIS92_RS01115	57.808107010655	-6.23744717961553e-07	0.00144269162377615	0.696464467531893	0.999928930216724
HIS92_RS01120	6.0180793254034	3.85713177910894e-07	0.00144269440024406	0.574409090066567	0.999928930216724
HIS92_RS01125	22.3800050633973	1.74506925335829e-06	0.00144269210745287	0.268087189221621	0.999928930216724
HIS92_RS01130	36.6092889270561	2.28571847874413e-07	0.00144269234763426	0.867165771925957	0.999928930216724
HIS92_RS01135	25.3129432317412	1.28139551305306e-06	0.00144269401878881	0.18597711303588	0.999928930216724
HIS92_RS01140	60.1394505296674	1.70608523574178e-06	0.00144269169859556	0.303583949289078	0.999928930216724
HIS92_RS01145	46.0673526851565	-9.03241068689643e-07	0.00144268992175789	0.645907655004506	0.999928930216724
HIS92_RS01150	143.322568772238	-1.50970708407428e-06	0.0014426887346454	0.494685939947796	0.999928930216724
HIS92_RS01155	6.35251074243815	-4.25215858435432e-07	0.00144269420025037	0.597732597008326	0.999928930216724
HIS92_RS01165	68.8686446088844	-7.59222888653956e-10	0.00144269395001513	0.9973925609016	0.999928930216724
HIS92_RS01170	32.8714190355964	-1.150581446091e-07	0.00144269187907768	0.941649895583395	0.999928930216724
HIS92_RS01175	3.90211221360426	8.74467266035661e-09	0.00144269441753547	0.985436968114786	0.999928930216724
HIS92_RS01180	23.1934749794223	1.00865682949919e-06	0.00144269191212032	0.512483210074161	0.999928930216724
HIS92_RS01185	37.9313440535294	6.32986162463477e-07	0.00144269146263846	0.695054567663567	0.999928930216724
HIS92_RS01190	154.996991397174	4.97912042496156e-08	0.00144268657582593	0.98184194186992	0.999928930216724
HIS92_RS01195	3.57608701584648	-1.42508612055299e-07	0.00144269445768516	0.826824401466009	0.999928930216724
HIS92_RS01200	5.19305695598207	-1.45369859138166e-07	0.00144269418466165	0.857084400181949	0.999928930216724
HIS92_RS01210	2.69178943253553	1.71217688268919e-08	0.00144269458271833	0.9795018995244	0.999928930216724
HIS92_RS01215	8.94496716784068	2.56381731265919e-07	0.0014426945304574	0.676692643729229	0.999928930216724
HIS92_RS01220	3.76158321771932	3.62767114077127e-08	0.00144269434056353	0.956384548253223	0.999928930216724
HIS92_RS01225	9.55053137596537	8.16588834332712e-07	0.00144269373184014	0.421867258153205	0.999928930216724
HIS92_RS01230	630.046851905882	8.77757483764159e-07	0.00144268983704246	0.65270490002216	0.999928930216724
HIS92_RS01235	300.206881707683	7.08274806517654e-07	0.00144269019450489	0.705589113076888	0.999928930216724
HIS92_RS01240	95.6520393535385	-1.7844264849859e-06	0.00144268811726142	0.443716179793931	0.999928930216724
HIS92_RS01245	4.34077099733268	6.88712466285832e-07	0.0014426945340237	0.296571621590132	0.999928930216724
HIS92_RS01250	2346.51402907011	6.07188589527183e-07	0.00144269265239736	0.644374307377035	0.999928930216724
HIS92_RS01255	1218.14455026594	6.01971761137058e-07	0.0014426923624958	0.665078418943001	0.999928930216724
HIS92_RS01260	10.5267177636208	-5.77231206538467e-07	0.00144269333531704	0.612272598003317	0.999928930216724
HIS92_RS01265	35.2561892706966	1.47036754618789e-07	0.00144269302291202	0.900614702844314	0.999928930216724
HIS92_RS01270	6.90646678376308	3.99775761239152e-07	0.00144269408155017	0.638526020394361	0.999928930216724
HIS92_RS01275	3.85774963608799	-1.17904193272707e-07	0.00144269454523371	0.853692018222742	0.999928930216724
HIS92_RS01290	8.19849593463939	2.56854048041655e-07	0.00144269427793237	0.729070873457563	0.999928930216724
HIS92_RS01295	7.67009597965663	8.6954545994123e-07	0.00144269398383818	0.348880008500682	0.999928930216724
HIS92_RS01300	32.9683722340969	2.82140884533105e-07	0.00144269243450901	0.83617103130265	0.999928930216724
HIS92_RS01305	239.248147624869	-1.08090066569969e-06	0.00144268500616346	0.692133171147143	0.999928930216724
HIS92_RS01310	78.8276150332487	3.15584126058303e-08	0.00144269055826775	0.984274151251279	0.999928930216724
HIS92_RS01315	10.3608829229588	1.73174869347791e-06	0.00144269379966017	0.12422749424249	0.999928930216724
HIS92_RS01320	10.3309274390677	-8.00418581862408e-07	0.00144269377101682	0.426762451471775	0.999928930216724
HIS92_RS01325	1.92386589261865	2.49194232525619e-07	0.00144269475342585	0.601713881023945	0.999928930216724
HIS92_RS01330	10.954446699195	6.50468232104092e-07	0.00144269366811267	0.524340916510168	0.999928930216724
HIS92_RS01335	11.2399588525159	-4.03503744706775e-07	0.00144269336861777	0.71856919612516	0.999928930216724
HIS92_RS01340	63.6065461370673	-6.52403783439409e-07	0.00144269105897195	0.703947060844288	0.999928930216724
HIS92_RS01345	29.9835284243539	1.23092608473542e-08	0.00144269226124313	0.992411803650456	0.999928930216724
HIS92_RS01350	31.3740846919451	1.4657702710957e-06	0.00144269205652577	0.345673991106542	0.999928930216724
HIS92_RS01355	28.4633563716562	-7.55133258063497e-08	0.00144269210466479	0.960499094113177	0.999928930216724
HIS92_RS01365	10.415198711422	4.65325095894079e-07	0.00144269384847493	0.61806906329063	0.999928930216724
HIS92_RS01370	4.82198790047147	-1.24918276450705e-07	0.00144269426208562	0.870765839683483	0.999928930216724
HIS92_RS01375	4.40771600173539	-6.37318085059178e-07	0.0014426944915981	0.345029471140388	0.999928930216724
HIS92_RS01380	15.5796281104943	-1.73700410146457e-07	0.00144269288353627	0.889845579815965	0.999928930216724
HIS92_RS01385	12.2248470244475	1.62990437689328e-07	0.00144269358041996	0.874357729138605	0.999928930216724
HIS92_RS01390	44.3189226533224	-5.61241612835097e-07	0.00144269228843782	0.694561771752263	0.999928930216724
HIS92_RS01395	26.9074916730559	-4.79410769704789e-07	0.00144269295984053	0.698502655177902	0.999928930216724
HIS92_RS01400	47.7363328429579	-6.20771377750082e-07	0.00144269283314179	0.628213028370886	0.999928930216724
HIS92_RS01405	28.5225815685301	-7.39490458514516e-07	0.00144269169511864	0.638962057402967	0.999928930216724
HIS92_RS01410	9.4615488267486	6.50478730699416e-07	0.0014426941582434	0.434770793510737	0.999928930216724
HIS92_RS01415	5.8651741570024	-9.96432474260344e-08	0.00144269414693883	0.901456896823778	0.999928930216724
HIS92_RS01420	9.26398715511837	1.11957999407086e-06	0.00144269384480915	0.266796548309947	0.999928930216724
HIS92_RS01425	19.2719797709724	2.53523627345598e-07	0.00144269427543675	0.734887325349124	0.999928930216724
HIS92_RS01430	9.93234905799593	6.55624653081242e-07	0.00144269464151844	0.268112879206031	0.999928930216724
HIS92_RS01435	3.56296532720285	-3.64262218757246e-07	0.00144269437709393	0.610854840570149	0.999928930216724
HIS92_RS01440	5.14440496019309	1.71663975260621e-06	0.00144269496052908	0.0154906248507347	0.999928930216724
HIS92_RS01445	5.32114955912627	-6.92529837031731e-08	0.00144269445288311	0.915188828069468	0.999928930216724
HIS92_RS01450	50.7530820708343	4.70846918117835e-07	0.0014426901183218	0.802335240225385	0.999928930216724
HIS92_RS01455	58.2085113005943	-8.55818582744593e-07	0.00144268927168804	0.679370706186553	0.999928930216724
HIS92_RS01460	31.4986806947942	1.38816691071569e-07	0.00144269390357269	0.877950199706869	0.999928930216724
HIS92_RS01465	51.9145121742994	3.02237668227893e-08	0.00144269436355523	0.959000358972212	0.999928930216724
HIS92_RS01470	53.8542763638548	1.90186468000037e-07	0.00144269187454095	0.900998513884163	0.999928930216724
HIS92_RS01480	13.5189877125769	1.97449676422843e-07	0.00144269375618657	0.836681691124448	0.999928930216724
